tanggal,pm10,so2,co,o3,no2
4/2/2017,47,6,23,58,4
4/3/2017,30,13,24,58,3
4/4/2017,37,12,24,8,3
4/5/2017,31,12,24,6,4
4/6/2017,33,10,16,6,2
4/7/2017,40,12,17,57,3
4/8/2017,17,8,16,38,1
4/9/2017,23,7,14,31,1
4/10/2017,46,8,20,55,6
4/11/2017,43,7,23,73,4
4/12/2017,39,9,26,47,5
4/13/2017,56,8,26,34,5
4/14/2017,55,8,24,45,5
4/15/2017,61,9,20,45,3
4/16/2017,73,9,26,69,5
4/17/2017,65,10,24,76,6
4/18/2017,79,7,26,86,7
4/19/2017,46,16,21,58,4
4/20/2017,46,16,21,58,4
4/21/2017,57,10,24,65,7
4/22/2017,71,8,31,56,6
4/23/2017,53,11,22,67,5
4/24/2017,50,12,17,43,5
4/25/2017,68,10,30,35,4
4/26/2017,47,10,18,44,6
4/27/2017,61,11,33,82,6
4/28/2017,53,10,28,51,5
4/29/2017,39,10,17,32,2
4/30/2017,43,11,18,89,3
5/1/2017,57,12,20,88,4
5/2/2017,50,8,27,67,4
5/3/2017,62,10,34,86,4
5/4/2017,49,9,22,68,4
5/5/2017,51,11,23,53,4
5/6/2017,49,10,22,31,5
5/7/2017,53,8,26,48,6
5/8/2017,55,10,27,52,3
5/9/2017,54,11,30,42,5
5/10/2017,64,11,28,35,4
5/11/2017,76,14,28,87,5
5/12/2017,71,15,25,78,5
5/13/2017,59,12,20,80,5
5/14/2017,50,12,20,76,3
5/15/2017,20,15,19,91,5
5/16/2017,53,11,21,78,6
5/17/2017,60,11,24,56,7
5/18/2017,56,11,20,81,9
5/19/2017,46,11,23,85,7
5/20/2017,59,15,18,64,6
5/21/2017,51,14,19,53,3
5/22/2017,35,14,19,53,5
5/23/2017,44,13,21,85,11
5/24/2017,61,17,20,82,8
5/25/2017,69,14,19,87,4
5/26/2017,54,13,20,134,9
5/27/2017,69,14,24,79,8
5/28/2017,58,15,16,65,4
5/29/2017,36,12,20,31,3
5/30/2017,61,18,23,29,3
5/31/2017,56,15,17,26,3
6/1/2017,41,11,20,23,3
6/2/2017,53,14,25,75,4
6/3/2017,71,15,21,75,4
6/4/2017,42,13,23,72,5
6/5/2017,36,12,28,55,5
6/6/2017,31,12,19,63,6
6/7/2017,41,16,18,32,4
6/8/2017,38,21,18,31,3
6/9/2017,51,20,17,47,3
6/10/2017,50,13,20,77,4
6/11/2017,57,13,19,56,5
6/12/2017,52,13,17,48,4
6/13/2017,54,14,23,70,6
6/14/2017,54,12,20,49,7
6/15/2017,51,13,20,44,5
6/16/2017,50,16,18,32,2
6/17/2017,42,15,18,55,3
6/18/2017,51,12,24,67,3
6/19/2017,34,14,21,84,4
6/20/2017,52,17,18,63,7
6/21/2017,63,19,21,65,4
6/22/2017,58,17,29,36,4
6/23/2017,60,18,27,40,4
6/24/2017,40,14,19,30,2
6/25/2017,55,15,27,31,2
6/26/2017,12,12,14,29,1
6/27/2017,20,11,15,33,2
6/28/2017,28,13,25,33,3
6/29/2017,33,12,19,46,3
6/30/2017,29,11,16,57,3
7/1/2017,27,13,22,42,3
7/2/2017,49,14,18,39,3
7/3/2017,45,13,14,48,2
7/4/2017,35,14,16,53,2
7/5/2017,60,13,18,80,6
7/6/2017,49,14,19,90,7
7/7/2017,66,16,21,141,7
7/8/2017,79,17,28,94,6
7/9/2017,38,15,16,58,3
7/10/2017,24,13,19,54,5
7/11/2017,30,15,19,73,5
7/12/2017,27,14,19,74,5
7/13/2017,37,16,23,103,5
7/14/2017,45,18,22,71,5
7/15/2017,40,17,22,45,5
7/16/2017,51,16,21,69,4
7/17/2017,38,16,19,96,6
7/18/2017,59,18,26,97,7
7/19/2017,86,20,22,122,9
7/20/2017,53,15,24,50,7
7/21/2017,43,13,23,95,5
7/22/2017,49,17,23,77,9
7/23/2017,45,14,20,64,4
7/24/2017,46,13,25,82,5
7/25/2017,48,16,20,56,6
7/26/2017,50,19,19,76,5
7/27/2017,50,17,20,85,10
7/28/2017,57,16,20,70,9
7/29/2017,38,16,18,55,5
7/30/2017,55,15,24,87,5
7/31/2017,48,14,19,74,4
8/1/2017,53,17,18,74,6
8/2/2017,46,18,19,60,5
8/3/2017,42,17,18,80,7
8/4/2017,52,18,18,97,7
8/5/2017,62,18,19,90,7
8/6/2017,61,18,19,90,5
8/7/2017,68,19,18,59,6
8/8/2017,60,21,19,85,6
8/9/2017,56,16,23,141,6
8/10/2017,34,15,21,72,6
8/11/2017,44,15,21,92,5
8/12/2017,56,19,18,65,8
8/13/2017,56,16,18,56,3
8/14/2017,58,15,25,118,5
8/15/2017,70,16,23,102,6
8/16/2017,55,18,19,92,5
8/17/2017,39,18,18,105,5
8/18/2017,5,21,17,63,4
8/19/2017,18,17,16,49,3
8/20/2017,51,16,15,83,4
8/21/2017,52,19,18,77,5
8/22/2017,57,19,19,112,6
8/23/2017,71,19,21,59,5
8/24/2017,52,19,18,63,4
8/25/2017,53,19,16,66,4
8/26/2017,53,25,19,58,4
8/27/2017,62,20,18,51,6
8/28/2017,56,18,16,49,5
8/29/2017,61,24,21,138,6
8/30/2017,56,18,20,48,5
8/31/2017,51,18,16,64,5
9/1/2017,54,17,16,75,6
9/2/2017,56,18,15,77,3
9/3/2017,64,18,19,70,5
9/4/2017,63,19,20,110,9
9/5/2017,52,17,19,79,6
9/6/2017,57,17,19,57,4
9/7/2017,59,20,16,50,3
9/8/2017,54,20,16,72,3
9/9/2017,55,21,16,64,4
9/10/2017,52,18,17,86,4
9/11/2017,56,17,20,95,4
9/12/2017,59,16,20,61,5
9/13/2017,59,19,21,113,6
9/14/2017,68,23,21,86,6
9/15/2017,65,20,21,88,6
9/16/2017,59,18,18,66,5
9/17/2017,53,19,15,78,3
9/18/2017,46,16,21,58,4
9/19/2017,57,20,16,77,6
9/20/2017,57,18,17,63,5
9/21/2017,55,16,18,58,6
9/22/2017,68,19,18,127,9
9/23/2017,63,20,21,137,7
9/24/2017,62,19,20,88,5
9/25/2017,60,19,21,63,8
9/26/2017,62,19,24,53,5
9/27/2017,44,17,20,22,3
9/28/2017,60,16,31,81,7
9/29/2017,59,17,22,55,9
9/30/2017,42,17,20,56,4
10/1/2017,52,17,20,53,4
10/2/2017,48,17,26,47,4
10/3/2017,50,17,22,65,7
10/4/2017,53,17,20,62,6
10/5/2017,60,18,21,49,5
10/6/2017,48,20,16,36,4
10/7/2017,52,17,20,82,4
10/8/2017,39,18,19,41,4
10/9/2017,53,17,19,68,5
10/10/2017,71,17,30,55,6
10/11/2017,54,19,20,77,5
10/12/2017,46,17,23,89,6
10/13/2017,58,18,29,125,7
10/14/2017,36,18,19,107,5
10/15/2017,29,19,15,95,4
10/16/2017,36,20,18,55,4
10/17/2017,50,18,22,120,6
10/18/2017,36,20,21,115,6
10/19/2017,51,17,23,44,5
10/20/2017,51,17,24,96,6
10/21/2017,73,18,37,76,7
10/22/2017,49,18,21,64,3
10/23/2017,52,19,17,74,6
10/24/2017,53,19,25,95,5
10/25/2017,55,20,20,79,5
10/26/2017,53,20,19,46,4
10/27/2017,42,22,18,91,8
10/28/2017,42,20,23,73,6
10/29/2017,64,19,33,66,6
10/30/2017,58,20,24,71,5
10/31/2017,40,19,21,67,5
11/1/2017,40,21,19,88,11
11/2/2017,51,23,19,136,6
11/3/2017,51,21,19,105,8
11/4/2017,55,21,20,87,5
11/5/2017,64,20,27,57,9
11/6/2017,32,17,16,49,3
11/7/2017,37,17,19,12,3
11/8/2017,53,19,27,43,5
11/9/2017,52,19,21,56,4
11/10/2017,50,19,28,101,5
11/11/2017,56,20,24,150,5
11/12/2017,44,18,18,81,3
11/13/2017,28,18,21,60,4
11/14/2017,52,19,27,71,5
11/15/2017,48,19,22,102,5
11/16/2017,54,26,27,125,6
11/17/2017,46,16,32,58,4
11/18/2017,59,22,27,80,5
11/19/2017,46,20,22,79,9
11/20/2017,48,21,20,128,5
11/21/2017,30,20,19,141,5
11/22/2017,46,16,21,58,4
11/23/2017,46,16,21,58,4
11/24/2017,40,19,17,18,2
11/25/2017,27,19,18,20,2
11/26/2017,28,20,15,18,2
11/27/2017,20,18,16,19,2
11/28/2017,19,18,16,21,2
11/29/2017,23,19,16,28,3
11/30/2017,29,21,23,18,4
12/1/2017,27,21,21,19,3
